osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
510847814,235927.9939,458295.7512,250.263214,66.944976,1.19527,66.944976,14.080067,23.481617,5,186.370312,0.744697,24.834923,1.437543,12.21043396,16.85511398
510847815,235927.0785,458267.9968,159.301791,54.599026,1.221859,54.599026,19.716759,10.623734,5,112.553406,0.706542,20.604667,1.382387,11.33737564,14.18654442
510847816,236093.1588,458194.1687,382.063638,86.320822,1.247367,78.136968,23.267781,24.544547,11,336.487857,0.880712,27.668878,1.594268,11.50570488,17.65440178
510847817,236092.6265,458176.1309,90.209418,38.684749,1.15043,38.684749,12.332426,9.967519,5,75.795966,0.840222,14.199506,1.509516,10.95556831,16.86288071
510847818,236036.2678,458123.821,214.892195,67.057218,1.292057,62.678534,17.174344,17.953572,7,168.187785,0.782661,24.092012,1.373164,5.395730972,9.983324051
510847819,236064.0575,458124.6393,374.659286,92.581646,1.350993,83.951511,29.91693,18.523159,11,276.273592,0.7374,31.936404,1.367783,5.538694382,9.983324051
510847820,236032.5852,458058.1096,120.218132,45.073072,1.161124,45.073072,8.983762,13.966946,5,97.448809,0.8106,16.519809,1.497839,4.122320175,7.251304626
510847821,236057.6129,458069.0509,484.384582,146.352278,1.878239,102.467905,26.449231,32.722081,9,327.550608,0.67622,36.747966,1.351596,4.076713562,7.162567139
510847822,236147.3276,458182.3651,212.583033,59.779754,1.158074,59.779754,21.579071,18.832143,5,173.766494,0.817405,21.596336,1.523594,11.87124825,15.76530552
510847823,236160.0796,458192.1691,72.07649,34.22665,1.138712,34.22665,11.126289,12.00411,5,63.340756,0.878799,12.169426,1.574388,13.04625702,15.76530552
510847824,236140.8726,458162.8324,254.339098,65.313911,1.156766,65.313911,23.492518,20.380681,5,208.738421,0.820709,23.566004,1.527234,10.12537766,14.60169411
510847825,236216.6125,458187.9551,72.90073,34.692347,1.147662,34.692347,11.107134,8.522836,5,61.693154,0.846262,12.422057,1.551163,14.05361176,15.42597389
510847826,236232.5857,458177.5391,55.083137,30.347039,1.154924,30.347039,10.685514,8.835461,5,45.46885,0.825459,10.930875,1.532285,14.40308189,15.45507622
510847827,236180.9784,458090.4666,119.933126,39.000222,1.005875,39.000222,12.446893,12.378642,20,119.186442,0.993774,12.449058,1.985263,7.197620392,16.84494591
510847828,236165.2976,458097.348,136.601085,41.622158,1.005875,41.622158,13.262349,13.242702,20,135.75195,0.993784,13.283363,1.985656,6.059705734,16.38334084
510847829,236184.8955,458109.1355,46.766212,24.354315,1.005903,24.354315,7.788897,7.741786,20,46.468493,0.993634,7.773327,1.985383,10.95651436,16.84060287
510847830,236176.451,458115.297,56.21894,26.702485,1.005905,26.702485,8.504543,8.500083,20,55.866176,0.993725,8.524578,1.984968,9.356081009,16.28318977
510847831,236194.0681,458103.2214,45.110381,23.919239,1.005902,23.919239,7.577474,7.606306,20,44.825759,0.993691,7.638183,1.984418,11.17555809,16.84494591
510847832,236181.9757,458167.0908,160.662805,45.139742,1.005884,45.139742,14.413032,14.367579,20,159.664602,0.993787,14.405606,1.985689,14.00166321,23.86294174
510847833,236175.238,458150.843,77.539464,31.359779,1.005907,31.359779,10.020551,9.995552,20,77.055408,0.993757,10.007822,1.985669,11.84792709,23.05668831
510847834,236187.4358,458144.3746,69.712798,29.735684,1.005931,29.735684,9.496626,9.454605,20,69.27483,0.993718,9.493662,1.984758,12.71977043,23.18310165
510847835,236199.675,458154.7746,163.084763,45.478663,1.005883,45.478663,14.473491,14.489131,20,162.061838,0.993728,14.513969,1.985663,16.58602715,23.86294174
510847836,236197.8513,458135.8166,60.287691,27.652537,1.005928,27.652537,8.815497,8.745629,20,59.89915,0.993555,8.824775,1.985618,13.23140144,22.14041519
510847837,236115.0616,458260.379,153.747385,60.134084,1.369819,55.901484,17.358493,19.968866,9,102.67133,0.667792,22.836542,1.225346,13.37664032,18.84926987
510847838,236138.6577,458260.9663,84.133762,41.170578,1.267793,39.376404,10.843716,15.370046,7,64.157518,0.762566,15.333779,1.34996,14.96318245,19.48308182
510847840,235819.4007,457978.1912,124.261576,44.657031,1.131535,44.657031,13.119729,13.179145,5,112.377829,0.904365,16.143622,1.558305,5.028329849,8.777610779
510847841,235796.4572,457945.0127,168.565587,53.15484,1.156391,53.15484,17.207204,12.221616,5,138.505736,0.821673,19.167529,1.528634,2.641592026,5.57484436
510847842,235810.6051,457963.1073,46.76672,27.535015,1.137269,27.535015,7.941688,9.031353,5,41.389296,0.885016,9.774178,1.578968,3.196121216,8.113098145
510847843,235822.6957,457931.7172,91.855601,38.336943,1.129825,38.336943,11.089364,11.168349,5,83.363025,0.907544,13.524577,1.599242,4.06504631,5.90042305
510847844,235865.1278,457994.5877,99.350451,39.940531,1.131815,39.940531,12.048009,12.979551,5,89.656795,0.90243,14.204192,1.583629,3.900173187,7.35908699
510847845,235866.7811,457978.5827,34.985963,23.757458,1.134487,23.757458,6.867073,7.632768,5,31.297454,0.894572,8.414646,1.586339,3.084060669,7.333948135
510847846,235888.9565,457996.9939,93.147864,38.884305,1.137979,38.884305,12.427123,10.629601,5,82.161173,0.882051,13.814143,1.576695,3.803161621,5.570138931
510847847,235888.9291,457981.9246,121.621426,44.390496,1.136924,44.390496,14.477072,12.725834,5,107.79172,0.886289,15.753248,1.579865,2.916046143,5.570138931
510847848,235911.3656,457998.2027,159.421695,54.35632,1.21597,51.516502,15.08394,14.203071,7,137.187987,0.860535,19.165756,1.486732,2.366434097,7.011507034
510847849,235944.5743,458001.6218,166.459751,51.611715,1.1299,51.611715,18.14026,18.074252,5,151.023735,0.907269,18.207522,1.599149,2.212490082,6.640726089
